file,sheet,cell,value,is_formula
Cisco Unit List Price_240426.xlsx,ACI,I61,4.0,False
Cisco Unit List Price_240426.xlsx,ACI,K61,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L61,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M61,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N61,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A62,5.6,False
Cisco Unit List Price_240426.xlsx,ACI,B62,NXK-MEM-16GB,False
Cisco Unit List Price_240426.xlsx,ACI,C62,-,False
Cisco Unit List Price_240426.xlsx,ACI,D62,Additional memory of 16GB for Nexus Switches,False
Cisco Unit List Price_240426.xlsx,ACI,F62,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G62,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H62,No,False
Cisco Unit List Price_240426.xlsx,ACI,I62,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K62,1973.24,False
Cisco Unit List Price_240426.xlsx,ACI,L62,1973.24,False
Cisco Unit List Price_240426.xlsx,ACI,M62,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N62,1973.24,False
Cisco Unit List Price_240426.xlsx,ACI,A63,5.7,False
Cisco Unit List Price_240426.xlsx,ACI,B63,NXA-PAC-650W-PI,False
Cisco Unit List Price_240426.xlsx,ACI,C63,-,False
Cisco Unit List Price_240426.xlsx,ACI,D63,Nexus NEBs AC 650W PSU - Port Side Intake,False
Cisco Unit List Price_240426.xlsx,ACI,F63,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G63,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H63,Yes,False
Cisco Unit List Price_240426.xlsx,ACI,I63,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,K63,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L63,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M63,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N63,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A64,5.8,False
Cisco Unit List Price_240426.xlsx,ACI,B64,CAB-9K10A-EU,False
Cisco Unit List Price_240426.xlsx,ACI,C64,-,False
Cisco Unit List Price_240426.xlsx,ACI,D64,"Power Cord, 250VAC 10A CEE 7/7 Plug, EU",False
Cisco Unit List Price_240426.xlsx,ACI,F64,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G64,7.0,False
Cisco Unit List Price_240426.xlsx,ACI,H64,No,False
Cisco Unit List Price_240426.xlsx,ACI,I64,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,K64,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L64,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M64,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N64,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A65,5.9,False
Cisco Unit List Price_240426.xlsx,ACI,B65,DCN-OTHER,False
Cisco Unit List Price_240426.xlsx,ACI,C65,-,False
Cisco Unit List Price_240426.xlsx,ACI,D65,Select if this product will NOT be used for AI Applications,False
Cisco Unit List Price_240426.xlsx,ACI,F65,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G65,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H65,No,False
Cisco Unit List Price_240426.xlsx,ACI,I65,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K65,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L65,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M65,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N65,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A66,5.1,False
Cisco Unit List Price_240426.xlsx,ACI,B66,C1A1TN9300XF-3Y,False
Cisco Unit List Price_240426.xlsx,ACI,C66,Yes,False
Cisco Unit List Price_240426.xlsx,ACI,D66,"DCN Advantage Term N9300 XF, 3Y",False
Cisco Unit List Price_240426.xlsx,ACI,F66,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G66,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H66,No,False
Cisco Unit List Price_240426.xlsx,ACI,I66,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K66,710.59,False
Cisco Unit List Price_240426.xlsx,ACI,L66,25581.24,False
Cisco Unit List Price_240426.xlsx,ACI,M66,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N66,25581.24,False
Cisco Unit List Price_240426.xlsx,ACI,A67,5.11,False
Cisco Unit List Price_240426.xlsx,ACI,B67,SVS-L1N9KA-XF-3Y,False
Cisco Unit List Price_240426.xlsx,ACI,C67,Yes,False
Cisco Unit List Price_240426.xlsx,ACI,D67,"Cisco Support Enhanced for DCN Advantage Term N9300 XF, 3Y",False
Cisco Unit List Price_240426.xlsx,ACI,F67,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G67,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H67,No,False
Cisco Unit List Price_240426.xlsx,ACI,I67,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K67,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L67,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M67,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N67,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A68,5.12,False
Cisco Unit List Price_240426.xlsx,ACI,B68,SW-OTHER,False
Cisco Unit List Price_240426.xlsx,ACI,C68,-,False
Cisco Unit List Price_240426.xlsx,ACI,D68,Select if this product will NOT be used for AI Applications,False
Cisco Unit List Price_240426.xlsx,ACI,F68,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G68,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H68,No,False
Cisco Unit List Price_240426.xlsx,ACI,I68,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K68,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L68,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M68,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N68,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M69,SubTotal,False
Cisco Unit List Price_240426.xlsx,ACI,N69,69697.92,False
Cisco Unit List Price_240426.xlsx,ACI,A70,6.0,False
Cisco Unit List Price_240426.xlsx,ACI,B70,N9K-C9348GC-FX3,False
Cisco Unit List Price_240426.xlsx,ACI,C70,-,False
Cisco Unit List Price_240426.xlsx,ACI,D70,"Nexus 9300 with 48p 100M/1GT, 4p 10/25G & 2p 40/100G QSFP28",False
Cisco Unit List Price_240426.xlsx,ACI,E70,Default,False
Cisco Unit List Price_240426.xlsx,ACI,F70,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G70,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H70,No,False
Cisco Unit List Price_240426.xlsx,ACI,I70,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K70,17507.6,False
Cisco Unit List Price_240426.xlsx,ACI,L70,17507.6,False
Cisco Unit List Price_240426.xlsx,ACI,M70,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N70,17507.6,False
Cisco Unit List Price_240426.xlsx,ACI,A71,6.0.1,False
Cisco Unit List Price_240426.xlsx,ACI,B71,CON-L1SNB-N9KC9FX3,False
Cisco Unit List Price_240426.xlsx,ACI,C71,-,False
Cisco Unit List Price_240426.xlsx,ACI,D71,ENH 8X5XSNBDCX LEVEL 1 8X5XNBD Nexus 9300 with 48p 1,False
Cisco Unit List Price_240426.xlsx,ACI,F71,24.0,False
Cisco Unit List Price_240426.xlsx,ACI,G71,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,H71,No,False
Cisco Unit List Price_240426.xlsx,ACI,I71,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K71,2277.0,False
Cisco Unit List Price_240426.xlsx,ACI,L71,2277.0,False
Cisco Unit List Price_240426.xlsx,ACI,M71,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N71,2277.0,False
Cisco Unit List Price_240426.xlsx,ACI,O71,PRIMARYSERVICE,False
Cisco Unit List Price_240426.xlsx,ACI,A72,6.1,False
Cisco Unit List Price_240426.xlsx,ACI,B72,NXK-AF-PI,False
Cisco Unit List Price_240426.xlsx,ACI,C72,-,False
Cisco Unit List Price_240426.xlsx,ACI,D72,Dummy PID for Airflow Selection Port-side Intake,False
Cisco Unit List Price_240426.xlsx,ACI,F72,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G72,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H72,No,False
Cisco Unit List Price_240426.xlsx,ACI,I72,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K72,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L72,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M72,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N72,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A73,6.2,False
Cisco Unit List Price_240426.xlsx,ACI,B73,MODE-ACI-LEAF,False
Cisco Unit List Price_240426.xlsx,ACI,C73,-,False
Cisco Unit List Price_240426.xlsx,ACI,D73,Mode selection between ACI and NXOS,False
Cisco Unit List Price_240426.xlsx,ACI,F73,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G73,21.0,False
Cisco Unit List Price_240426.xlsx,ACI,H73,No,False
Cisco Unit List Price_240426.xlsx,ACI,I73,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K73,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L73,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M73,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N73,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A74,6.3,False
Cisco Unit List Price_240426.xlsx,ACI,B74,ACI64-N9KDK9-16.2,False
Cisco Unit List Price_240426.xlsx,ACI,C74,Yes,False
Cisco Unit List Price_240426.xlsx,ACI,D74,Nexus 9500 or 9300 ACI Base Software NX-OS Rel 16.1 64bit,False
Cisco Unit List Price_240426.xlsx,ACI,F74,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G74,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H74,No,False
Cisco Unit List Price_240426.xlsx,ACI,I74,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K74,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L74,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M74,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N74,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A75,6.4,False
Cisco Unit List Price_240426.xlsx,ACI,B75,NXK-ACC-KIT-1RU,False
Cisco Unit List Price_240426.xlsx,ACI,C75,-,False
Cisco Unit List Price_240426.xlsx,ACI,D75,"Nexus 3K/9K Fixed Accessory Kit, 1RU front and rear removal",False
Cisco Unit List Price_240426.xlsx,ACI,F75,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G75,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H75,Yes,False
Cisco Unit List Price_240426.xlsx,ACI,I75,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K75,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L75,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M75,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N75,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A76,6.5,False
Cisco Unit List Price_240426.xlsx,ACI,B76,NXA-SFAN-30CFM-PI,False
Cisco Unit List Price_240426.xlsx,ACI,C76,-,False
Cisco Unit List Price_240426.xlsx,ACI,D76,"Nexus Fan, 30CFM, port side intake airflow /w EEPROM",False
Cisco Unit List Price_240426.xlsx,ACI,F76,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G76,63.0,False
Cisco Unit List Price_240426.xlsx,ACI,H76,No,False
Cisco Unit List Price_240426.xlsx,ACI,I76,3.0,False
Cisco Unit List Price_240426.xlsx,ACI,K76,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L76,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M76,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N76,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A77,6.6,False
Cisco Unit List Price_240426.xlsx,ACI,B77,MEM-UPG-OPT-OUT,False
Cisco Unit List Price_240426.xlsx,ACI,C77,-,False
Cisco Unit List Price_240426.xlsx,ACI,D77,OPT OUT PID FOR MEM UPGRADE USE ONLY,False
Cisco Unit List Price_240426.xlsx,ACI,F77,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G77,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H77,No,False
Cisco Unit List Price_240426.xlsx,ACI,I77,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K77,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L77,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M77,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N77,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A78,6.7,False
Cisco Unit List Price_240426.xlsx,ACI,B78,NXA-PAC-350W-PI2,False
Cisco Unit List Price_240426.xlsx,ACI,C78,-,False
Cisco Unit List Price_240426.xlsx,ACI,D78,Nexus AC 350W PSU - Port Side Intake w platinum efficiency,False
Cisco Unit List Price_240426.xlsx,ACI,F78,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G78,14.0,False
Cisco Unit List Price_240426.xlsx,ACI,H78,No,False
Cisco Unit List Price_240426.xlsx,ACI,I78,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,K78,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L78,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M78,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N78,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A79,6.8,False
Cisco Unit List Price_240426.xlsx,ACI,B79,CAB-9K10A-EU,False
Cisco Unit List Price_240426.xlsx,ACI,C79,-,False
Cisco Unit List Price_240426.xlsx,ACI,D79,"Power Cord, 250VAC 10A CEE 7/7 Plug, EU",False
Cisco Unit List Price_240426.xlsx,ACI,F79,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G79,7.0,False
Cisco Unit List Price_240426.xlsx,ACI,H79,No,False
Cisco Unit List Price_240426.xlsx,ACI,I79,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,K79,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L79,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M79,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N79,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A80,6.9,False
Cisco Unit List Price_240426.xlsx,ACI,B80,DCN-OTHER,False
Cisco Unit List Price_240426.xlsx,ACI,C80,-,False
Cisco Unit List Price_240426.xlsx,ACI,D80,Select if this product will NOT be used for AI Applications,False
Cisco Unit List Price_240426.xlsx,ACI,F80,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G80,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H80,No,False
Cisco Unit List Price_240426.xlsx,ACI,I80,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K80,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L80,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M80,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N80,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A81,6.1,False
Cisco Unit List Price_240426.xlsx,ACI,B81,C1A1TN9300GF-3Y,False
Cisco Unit List Price_240426.xlsx,ACI,C81,Yes,False
Cisco Unit List Price_240426.xlsx,ACI,D81,"Data Center Networking Advantage Term N9300 GF, 3Y",False
Cisco Unit List Price_240426.xlsx,ACI,F81,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G81,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H81,No,False
Cisco Unit List Price_240426.xlsx,ACI,I81,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K81,286.12,False
Cisco Unit List Price_240426.xlsx,ACI,L81,10300.32,False
Cisco Unit List Price_240426.xlsx,ACI,M81,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N81,10300.32,False
Cisco Unit List Price_240426.xlsx,ACI,A82,6.11,False
Cisco Unit List Price_240426.xlsx,ACI,B82,SVS-L1N9KA-GF-3Y,False
Cisco Unit List Price_240426.xlsx,ACI,C82,Yes,False
Cisco Unit List Price_240426.xlsx,ACI,D82,"Cisco Support Enhanced for DCN Advantage Term N9300 GF, 3Y",False
Cisco Unit List Price_240426.xlsx,ACI,F82,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G82,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H82,No,False
Cisco Unit List Price_240426.xlsx,ACI,I82,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K82,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L82,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M82,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N82,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,A83,6.12,False
Cisco Unit List Price_240426.xlsx,ACI,B83,SW-OTHER,False
Cisco Unit List Price_240426.xlsx,ACI,C83,-,False
Cisco Unit List Price_240426.xlsx,ACI,D83,Select if this product will NOT be used for AI Applications,False
Cisco Unit List Price_240426.xlsx,ACI,F83,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G83,2.0,False
Cisco Unit List Price_240426.xlsx,ACI,H83,No,False
Cisco Unit List Price_240426.xlsx,ACI,I83,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K83,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,L83,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M83,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N83,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,M84,SubTotal,False
Cisco Unit List Price_240426.xlsx,ACI,N84,30084.92,False
Cisco Unit List Price_240426.xlsx,ACI,A85,7.0,False
Cisco Unit List Price_240426.xlsx,ACI,B85,QSFP-100G-LR-S=,False
Cisco Unit List Price_240426.xlsx,ACI,C85,-,False
Cisco Unit List Price_240426.xlsx,ACI,D85,"100G QSFP28 100G-LR, 10km SMF, duplex, LC Connector",False
Cisco Unit List Price_240426.xlsx,ACI,E85,Default,False
Cisco Unit List Price_240426.xlsx,ACI,F85,N/A,False
Cisco Unit List Price_240426.xlsx,ACI,G85,98.0,False
Cisco Unit List Price_240426.xlsx,ACI,H85,No,False
Cisco Unit List Price_240426.xlsx,ACI,I85,1.0,False
Cisco Unit List Price_240426.xlsx,ACI,K85,4130.83,False
Cisco Unit List Price_240426.xlsx,ACI,L85,4130.83,False
Cisco Unit List Price_240426.xlsx,ACI,M85,0.0,False
Cisco Unit List Price_240426.xlsx,ACI,N85,4130.83,False
Cisco Unit List Price_240426.xlsx,ACI,M86,SubTotal,False
Cisco Unit List Price_240426.xlsx,ACI,N86,4130.83,False
Cisco Unit List Price_240426.xlsx,ACI,M87,Estimate Total,False
Cisco Unit List Price_240426.xlsx,ACI,N87,802022.82,False
Cisco Unit List Price_240426.xlsx,C1300,A1,Line Number,False
Cisco Unit List Price_240426.xlsx,C1300,B1,Item Name,False
Cisco Unit List Price_240426.xlsx,C1300,C1,Smart Account Mandatory,False
Cisco Unit List Price_240426.xlsx,C1300,D1,Description,False
Cisco Unit List Price_240426.xlsx,C1300,E1,Group Name,False
Cisco Unit List Price_240426.xlsx,C1300,F1,Service Duration (Months),False
Cisco Unit List Price_240426.xlsx,C1300,G1,Estimated Lead Time (Days),False
Cisco Unit List Price_240426.xlsx,C1300,H1,Included Item,False
Cisco Unit List Price_240426.xlsx,C1300,I1,Quantity,False
Cisco Unit List Price_240426.xlsx,C1300,J1,Pricing Term,False
Cisco Unit List Price_240426.xlsx,C1300,K1,ListPrice,False
Cisco Unit List Price_240426.xlsx,C1300,L1,Extended ListPrice,False
Cisco Unit List Price_240426.xlsx,C1300,M1,Discount %,False
Cisco Unit List Price_240426.xlsx,C1300,N1,Selling Price,False
Cisco Unit List Price_240426.xlsx,C1300,O1,Service Type,False
Cisco Unit List Price_240426.xlsx,C1300,A2,1.0,False
Cisco Unit List Price_240426.xlsx,C1300,B2,C1300-8T-E-2G,False
Cisco Unit List Price_240426.xlsx,C1300,C2,-,False
Cisco Unit List Price_240426.xlsx,C1300,D2,"Catalyst 1300 8-port GE, Ext PS, 2x1G Combo",False
Cisco Unit List Price_240426.xlsx,C1300,E2,Default,False
Cisco Unit List Price_240426.xlsx,C1300,F2,N/A,False
Cisco Unit List Price_240426.xlsx,C1300,G2,14.0,False
Cisco Unit List Price_240426.xlsx,C1300,H2,No,False
Cisco Unit List Price_240426.xlsx,C1300,I2,1.0,False
Cisco Unit List Price_240426.xlsx,C1300,K2,313.47,False
Cisco Unit List Price_240426.xlsx,C1300,L2,313.47,False
Cisco Unit List Price_240426.xlsx,C1300,M2,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,N2,313.47,False
Cisco Unit List Price_240426.xlsx,C1300,A3,1.0.1,False
Cisco Unit List Price_240426.xlsx,C1300,B3,CON-SNT-C1300G8T,False
Cisco Unit List Price_240426.xlsx,C1300,C3,-,False
Cisco Unit List Price_240426.xlsx,C1300,D3,"SNTC-8X5XNBD Catalyst 1300 8-port GE, Ext PS, 2x1G Co",False
Cisco Unit List Price_240426.xlsx,C1300,F3,36.0,False
Cisco Unit List Price_240426.xlsx,C1300,G3,N/A,False
Cisco Unit List Price_240426.xlsx,C1300,H3,No,False
Cisco Unit List Price_240426.xlsx,C1300,I3,1.0,False
Cisco Unit List Price_240426.xlsx,C1300,K3,152.64,False
Cisco Unit List Price_240426.xlsx,C1300,L3,152.64,False
Cisco Unit List Price_240426.xlsx,C1300,M3,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,N3,152.64,False
Cisco Unit List Price_240426.xlsx,C1300,O3,PRIMARYSERVICE,False
Cisco Unit List Price_240426.xlsx,C1300,A4,1.1,False
Cisco Unit List Price_240426.xlsx,C1300,B4,PWRADPT-WM-18-EU,False
Cisco Unit List Price_240426.xlsx,C1300,C4,-,False
Cisco Unit List Price_240426.xlsx,C1300,D4,Power adaptor 18W for C1200 and C1300 switches (Europe),False
Cisco Unit List Price_240426.xlsx,C1300,F4,N/A,False
Cisco Unit List Price_240426.xlsx,C1300,G4,14.0,False
Cisco Unit List Price_240426.xlsx,C1300,H4,No,False
Cisco Unit List Price_240426.xlsx,C1300,I4,1.0,False
Cisco Unit List Price_240426.xlsx,C1300,K4,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,L4,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,M4,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,N4,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,M5,SubTotal,False
Cisco Unit List Price_240426.xlsx,C1300,N5,466.11,False
Cisco Unit List Price_240426.xlsx,C1300,A6,2.0,False
Cisco Unit List Price_240426.xlsx,C1300,B6,C1300-8P-E-2G,False
Cisco Unit List Price_240426.xlsx,C1300,C6,-,False
Cisco Unit List Price_240426.xlsx,C1300,D6,"Catalyst 1300 8-port GE, PoE, Ext PS, 2x1G Combo",False
Cisco Unit List Price_240426.xlsx,C1300,E6,Default,False
Cisco Unit List Price_240426.xlsx,C1300,F6,N/A,False
Cisco Unit List Price_240426.xlsx,C1300,G6,14.0,False
Cisco Unit List Price_240426.xlsx,C1300,H6,No,False
Cisco Unit List Price_240426.xlsx,C1300,I6,1.0,False
Cisco Unit List Price_240426.xlsx,C1300,K6,386.67,False
Cisco Unit List Price_240426.xlsx,C1300,L6,386.67,False
Cisco Unit List Price_240426.xlsx,C1300,M6,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,N6,386.67,False
Cisco Unit List Price_240426.xlsx,C1300,A7,2.0.1,False
Cisco Unit List Price_240426.xlsx,C1300,B7,CON-SNT-C13008PE,False
Cisco Unit List Price_240426.xlsx,C1300,C7,-,False
Cisco Unit List Price_240426.xlsx,C1300,D7,"SNTC-8X5XNBD Catalyst 1300 8-port GE, PoE, Ext PS, 2x",False
Cisco Unit List Price_240426.xlsx,C1300,F7,36.0,False
Cisco Unit List Price_240426.xlsx,C1300,G7,N/A,False
Cisco Unit List Price_240426.xlsx,C1300,H7,No,False
Cisco Unit List Price_240426.xlsx,C1300,I7,1.0,False
Cisco Unit List Price_240426.xlsx,C1300,K7,189.75,False
Cisco Unit List Price_240426.xlsx,C1300,L7,189.75,False
Cisco Unit List Price_240426.xlsx,C1300,M7,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,N7,189.75,False
Cisco Unit List Price_240426.xlsx,C1300,O7,PRIMARYSERVICE,False
Cisco Unit List Price_240426.xlsx,C1300,A8,2.1,False
Cisco Unit List Price_240426.xlsx,C1300,B8,CAB-ACE,False
Cisco Unit List Price_240426.xlsx,C1300,C8,-,False
Cisco Unit List Price_240426.xlsx,C1300,D8,"AC Power Cord (Europe), C13, CEE 7, 1.5M",False
Cisco Unit List Price_240426.xlsx,C1300,F8,N/A,False
Cisco Unit List Price_240426.xlsx,C1300,G8,14.0,False
Cisco Unit List Price_240426.xlsx,C1300,H8,No,False
Cisco Unit List Price_240426.xlsx,C1300,I8,1.0,False
Cisco Unit List Price_240426.xlsx,C1300,K8,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,L8,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,M8,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,N8,0.0,False
Cisco Unit List Price_240426.xlsx,C1300,M9,SubTotal,False
Cisco Unit List Price_240426.xlsx,C1300,N9,576.42,False
Cisco Unit List Price_240426.xlsx,C1300,A10,3.0,False
Cisco Unit List Price_240426.xlsx,C1300,B10,C1300-8FP-2G,False
Cisco Unit List Price_240426.xlsx,C1300,C10,-,False
Cisco Unit List Price_240426.xlsx,C1300,D10,"Catalyst 1300 8-port GE, Full PoE, 2x1G Combo",False
Cisco Unit List Price_240426.xlsx,C1300,E10,Default,False
Cisco Unit List Price_240426.xlsx,C1300,F10,N/A,False
Cisco Unit List Price_240426.xlsx,C1300,G10,14.0,False
